Brand,Media L1,Media L2,Device,PPC Type,Engine,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Impressions,Clicks,Spend,Comment,Campaign
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,5,0,0.0,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,936,4722,165,82.22,,{Google - Generic - Mattresses Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,62,4,4.07,,{Google - Generic - Sleep Matters - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,25,3,2.71,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,6278,9739,325,418.40999999999997,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,109,10167,265,73.18,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,3997,152,91.02,,{Google - Trademark - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,261,5,3.24,,{Google - Trademark - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2244,75,97.34,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,3727,34,52.33,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,63,2,1.15,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,325,7,6.23,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,27,6,0.74,,{Google - Trademark - Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2235,16,19.81,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,1552,6206,307,487.4,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1174,4,2.11,,{Google - Trademark - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,10297,23726,1590,2152.77,,{Google - Trademark - Mattresses - NVK - Exact}_
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,20,1564,32,14.9,,{Google - Trademark - Other - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,455,2553,46,60.05,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,324,50688,113,137.32,,{Google - Trademark - Pure - HVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,300,2,0.29,,{Google - Trademark - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,4098,60502,692,790.02,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,5676,38795,957,1114.46,,{Google - Trademark RE - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,556,10,6.12,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,6703,25264,715,991.16,,{Google - Trademark RE - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,476,10267,40,21.94,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,474,1,0.72,,{Google - Trademark RES - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,109,1380,50,55.63,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,2625,8605,506,754.1,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,329,22,21.95,,{Google - Trademark RES - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,9166,83,40.809999999999995,,Google Shopping - Brands
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,40,2,3.22,,Google Shopping - Brands - Local
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,8,0,0.0,,Google Shopping - Generic - Desktop
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,231,320,19,21.11,,Google Shopping - Generic - Desktop - Local
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,8,2,0.59,,Google Shopping - Generic - Mobile - Local
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,3643,35,35.57,,Google Shopping - Generic - Showcase
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,627,16,6.449999999999999,,Google Shopping - HV Generics - Desktop - Local
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,2603,84102,814,1030.58,,Google Shopping - Trademark
ClientBrand,Generic PPC,,Computers,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,27,0,0.0,,Google Shopping - Trademark - Local
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,31,2,1.47,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1297,3,1.94,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,1259,25537,158,99.99,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,16699,140,100.19,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,374,4,1.46,,{Google - Trademark - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,14717,292359,2319,2546.58,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Computers,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,193,4,2.63,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Computers,Shopping - Local,Google,Unclassified,INCLUDING,CTC,2019-07-01,358,7751,66,34.31,,{Google - Generic - Beds Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Computers,Shopping - Local,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1012,5,2.88,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1669,103,57.54,,{Google - Generic - Awareness - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,69,3,0.75,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2,0,0.0,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,8,0,0.0,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,467,18153,144,80.72999999999999,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,952,11,5.55,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,30,2819,93,26.55,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1983,11,4.03,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,50,6991,326,336.63,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,79,1,0.24,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,457,24569,1194,513.16,,{Google - Generic - Child Beds - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,157,13,2.04,,{Google - Generic - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,132,8,4.0,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,872,11604,464,421.72,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,1896,30583,1498,804.8,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,110,5,1.3,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,100,927,64,42.12,,{Google - Generic - Mattress Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,84,14870,260,386.39000000000004,,{Google - Generic - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,4244,25287,1730,1847.22,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,10394,40171,2723,2239.62,,{Google - Generic - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,4030,12276,796,1214.38,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,3860,232637,2290,1638.98,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,2821,160584,1580,1126.15,,{Google - Generic - Mattresses Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,419,4,1.98,,{Google - Generic - Sleep Matters - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,25929,59918,4218,2810.68,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,5,0,0.0,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,528,113114,675,251.57,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,5244,17643,1101,961.54,,{Google - Trademark - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,4714,42,23.09,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,65968,440,203.04,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,12,0,0.0,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,70,3,2.14,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1290,30,8.9,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1962,188,39.68,,{Google - Trademark - Mattresses - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,28,0,0.0,,{Google - Trademark - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,2868,95981,1216,863.51,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,3175,52802,1966,920.66,,{Google - Trademark - Other - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,10861,261024,4722,3179.8,,{Google - Trademark - Other - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,9,1,0.27,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,3024,215083,609,540.01,,{Google - Trademark - Pure - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,988,115314,480,308.83,,{Google - Trademark - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,309,257829,360,276.68,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1,0,0.0,,{Google - Trademark RE - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,3042,187479,2877,1590.8700000000001,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,3395,7,1.65,,{Google - Trademark RE - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,18,0,0.0,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,110,0,0.0,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,35409,222,98.42,,Google Shopping - Brands - Local
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,18,0,0.0,,Google Shopping - Generic - Desktop
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,3196,16107,1036,1319.33,,Google Shopping - Generic - Showcase
ClientBrand,Generic PPC,,Mobile phones,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,2818,194599,2672,1697.3700000000001,,Google Shopping - Trademark - Local
ClientBrand,Generic PPC,,Mobile phones,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,5339,232750,4454,2444.51,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,193,0,0.0,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,89894,3221635,37972,27137.86,,{Google - Generic - Mattresses Brands - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2903,32,12.35,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Shopping,Google,Unclassified,INCLUDING,CTC,2019-07-01,11285,488640,4950,2695.92,,{Google - Trademark - Mattresses - HVK - BMM}
ClientBrand,Generic PPC,,Mobile phones,Shopping - Local,Google,Unclassified,INCLUDING,CTC,2019-07-01,3330,358892,1931,1002.26,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Mobile phones,Shopping - Local,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,10052,38,7.24,,{Google - Generic - Mattress Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2422,113,41.07,,{Google - Generic - Awareness - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,723,26,19.57,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,8,0,0.0,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,30,1,0.68,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,5,0,0.0,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,112,2,0.93,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,239,1685,67,103.38000000000001,,{Google - Generic - Beds Brands - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,32,1,0.55,,{Google - Generic - Beds Brands - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,12293,30,16.28,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,94,1,0.51,,{Google - Generic - Beds Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,190,11243,61,33.35,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,29,3,1.0,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,112,4,2.17,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,21,0,0.0,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,1222,5353,260,272.68,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,13,0,0.0,,{Google - Generic - Child Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,878,4290,216,119.41999999999999,,{Google - Generic - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,299,3319,64,101.22,,{Google - Generic - Hyde & Sleep - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,5,389,13,5.22,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,346,12,4.87,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,1115,1764,151,137.13,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2,0,0.0,,{Google - Generic - Mattress Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,19,0,0.0,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,19,13777,156,66.49,,{Google - Generic - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,630,8,6.93,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,25,0,0.0,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,4905,33,8.9,,{Google - Generic - Sleep Matters - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,98,5,5.8100000000000005,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2563,59,15.84,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,65,7,5.48,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,133,7,3.11,,{Google - Trademark - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,506,3727,192,152.12,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2,0,0.0,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,153,4,1.43,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1,0,0.0,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,264,6,3.99,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,984,26752,242,184.87,,{Google - Trademark - Mattresses - HVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1285,72,40.79,,{Google - Trademark - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,85,3,1.94,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,3,0,0.0,,{Google - Trademark - Mattresses - NVK - Exact}_
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,899,15994,134,98.25,,{Google - Trademark - Other - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,92,4,2.35,,{Google - Trademark - Other - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,380,1142,33,33.46,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,300,25372,92,67.28,,{Google - Trademark - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,1481,17,5.2299999999999995,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,156,16,12.01,,{Google - Trademark RE - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,9,1,0.63,,{Google - Trademark RE - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,130,14732,310,237.84,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,739,15012,178,109.97,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,4,1,0.96,,{Google - Trademark RES - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,2538,20,12.88,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,0,107,3,1.6,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,527,1689,63,49.98,,{Google - Trademark RES - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Tablets,Search,Google,Unclassified,INCLUDING,CTC,2019-07-01,225,561,24,11.780000000000001,,Google Shopping - Brands
