Brand,Media L1,Media L2,Message,Device,Confirm VAT,Confirm CTC,wc Mon,Impressions,Clicks,Spend,Comment
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2019-02-11,1114,4,0.65,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-02-11,1502,3,0.9299999999999999,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-02-18,74440,533,105.53,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-02-18,873443,8156,1157.1299999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-02-18,132937,1099,162.07,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-02-18,598,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-02-25,46351,380,69.67,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-02-25,378336,4108,545.19,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-02-25,69313,588,78.49,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-02-25,492,2,0.5,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-03-04,36934,369,53.33999999999999,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-03-04,409576,5121,543.0799999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-03-04,82349,886,106.44000000000001,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-03-04,400,1,0.17,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-03-11,39914,449,62.58,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-03-11,368831,5341,526.35,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-03-11,84817,981,103.44,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-03-11,394,2,0.44,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-03-18,35929,414,68.81,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-03-18,324811,5157,518.53,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-03-18,72058,892,100.24,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-03-18,211,1,0.07,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-03-25,23144,356,50.15,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-03-25,245001,6090,516.43,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-03-25,51490,977,89.96,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-03-25,238,1,0.06,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-04-01,28824,396,54.56,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-04-01,341301,5722,564.5799999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-04-01,66898,968,102.85,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-04-01,260,1,0.11,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-04-08,29510,521,67.94,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-04-08,327129,5684,556.5699999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-04-08,58853,922,96.65,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-04-08,239,1,0.11,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-04-15,34701,458,60.589999999999996,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-04-15,713974,12604,1184.54,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-04-15,110558,1701,157.8,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-04-15,243,1,0.67,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-04-22,66107,565,92.77,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-04-22,679029,9207,855.71,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-04-22,133147,1541,151.06,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-04-22,255,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-04-29,627,11,0.5,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-04-29,8085,247,15.39,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-04-29,1072,32,2.1199999999999997,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-05-06,44473,544,60.980000000000004,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-06,413219,7777,570.09,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-06,62025,1297,91.31,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-06,244,1,0.12,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-05-13,47109,622,67.71000000000001,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-13,425321,7831,558.71,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-13,57460,1121,77.55,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-13,170,1,0.13,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2019-05-20,4057,4,1.59,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-05-20,28233,401,50.410000000000004,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-20,62579,227,60.22,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-20,231314,5692,385.63,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-20,2098,4,0.81,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-20,27554,756,46.44,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-20,32,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-20,108,1,0.1,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2019-05-27,65869,61,53.35,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-05-27,23319,231,31.27,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-27,492582,1266,697.12,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-05-27,222905,5034,432.36,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2019-05-27,2,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-27,51154,65,39.77,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-05-27,19976,561,41.57,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-27,469,1,0.25,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-05-27,53,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-06-03,30539,252,35.07,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-06-03,388722,5830,619.8399999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-06-03,29416,654,51.699999999999996,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-06-03,193,3,0.49,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-06-10,22503,163,35.589999999999996,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-06-10,386181,4565,630.6099999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-06-10,26677,499,44.760000000000005,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-06-10,81,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-06-17,17249,94,23.08,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-06-17,354099,5258,620.32,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-06-17,25128,526,48.839999999999996,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-06-17,84,2,0.27,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-06-24,10243,123,13.940000000000001,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-06-24,314029,5058,525.5,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-06-24,17020,381,27,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-06-24,69,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-07-01,11912,137,19.820000000000004,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-01,424500,6521,625.11,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-01,19197,453,30.73,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-01,54,1,0.02,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-07-08,23206,228,35.67,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-08,587499,8643,1026.48,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-08,24001,569,41.120000000000005,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-08,105,2,0.25,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-07-15,35762,334,59.129999999999995,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-15,619712,7989,1257.4499999999998,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-15,37138,799,75.93,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-15,170,3,0.37000000000000005,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2019-07-22,8403,30,8.85,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-07-22,138431,677,327.55,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-22,6929079,93897,8708.74,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-22,1896272,23158,3640.7000000000003,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-22,775530,6103,779.22,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-22,97499,1320,168.56,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-22,825,3,0.24,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-22,711,6,2.66,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2019-07-29,5,0,0,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-07-29,211525,738,399.49,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-29,429178,9315,414.89,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-07-29,2699073,35618,6626.27,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-29,27042,245,14.42,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-07-29,239519,3086,412.62,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-29,19,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-07-29,691,6,3.18,TV screens_Retargeting GDN
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-08-05,3524514,Missing Data,19505.9559464,HPX _2019_Havas_Dreams_HPX_August
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-08-12,10,Missing Data,0.000176,HPX _2019_Havas_Dreams_HPX_August
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-08-19,3458931,Missing Data,26299.8299256,HPX _2019_Havas_Dreams_HPX_August
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-08-26,39,Missing Data,0.0006864000000000001,HPX _2019_Havas_Dreams_HPX_August
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-09-02,0,Missing Data,0,HPX _2019_Havas_Dreams_HPX_September
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-09-09,1155908,Missing Data,6045.042660800001,HPX _2019_Havas_Dreams_HPX_September
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-09-16,3199815,Missing Data,20042.442904,HPX _2019_Havas_Dreams_HPX_September
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-09-23,22,Missing Data,5849.6241672,HPX _2019_Havas_Dreams_HPX_September
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-09-30,1122159,Missing Data,19897.6480384,HPX _2019_Havas_Dreams_HPX_September
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-04,1650610,Missing Data,8276.746883691001,HPX 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-04,727494,Missing Data,15438.2956728,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-11,1981214,Missing Data,7659.526440934501,HPX 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-11,596522,Missing Data,12658.912666399998,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-18,3153087,Missing Data,13294.303397682997,HPX 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-18,0,Missing Data,0,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-25,3733543,Missing Data,9168.1006532995,HPX 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-11-25,0,Missing Data,0,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-02,3157894,Missing Data,10023.956082129002,HPX 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-02,1205126,Missing Data,25574.2198712,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-09,36027,Missing Data,4412.6620538,Teads 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-09,901276,Missing Data,14677.642979999999,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-16,354415,Missing Data,4399.695900600001,Teads 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-16,787601,Missing Data,12272.219959999999,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-23,580010,Missing Data,6296.7862958000005,Teads 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-23,989189,Missing Data,16220.424219999999,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-30,367983,Missing Data,3831.5194918,Teads 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2019-12-30,730463,Missing Data,12166.113959999999,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2020-01-06,390102,Missing Data,3833.8113814000003,Teads 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2020-01-06,396306,Missing Data,6187.04086,Just Premium 
ClientBrand,Digital Display,,Unclassified,Unknown,EXCLUDING,CTC,2020-01-13,3797,Missing Data,36.3200838,Teads 
